incident_id,latitude,longitude,hour_of_day
519466969,38.98600226,-76.94271078,9
75151724,38.9832,-76.9427,0
659221205,38.986,-76.9427,0
48812140,38.986,-76.9427,0
102781266,38.98887,-76.9427,0
116165267,38.98887,-76.9427,0
121400573,38.9889,-76.9427,0
736638647,38.9832,-76.9427,1
741770760,38.986,-76.9427,1
750423587,38.986,-76.9427,1
100794438,38.986,-76.9427,2
103736879,38.986,-76.9427,2
127830111,38.986,-76.9427,3
48810630,38.9813,-76.9427,7
145474611,38.9839,-76.9427,8
665621181,38.986,-76.9427,9
776771931,38.98887,-76.9427,9
820556512,38.9889,-76.9427,9
791585025,38.9832,-76.9427,22
810617063,38.986,-76.9427,22
128892194,38.98324983,-76.94267699,0
751778077,38.98324983,-76.94267699,1
61293487,38.98324983,-76.94267699,22
63608697,38.98324983,-76.94267699,22
61293278,38.98324983,-76.94267699,23
61293563,38.98324983,-76.94267699,23
136432641,38.9887475,-76.9426763,0
146712513,38.9887475,-76.9426763,0
182625592,38.9887475,-76.9426763,0
61660198,38.9887475,-76.9426763,0
735249659,38.9887475,-76.9426763,6
85481301,38.9887475,-76.9426763,8
20137822,38.9887475,-76.9426763,8
812910952,38.9887475,-76.9426763,9
800847718,38.9887475,-76.9426763,9
802596648,38.9887475,-76.9426763,9
14884860,38.9887475,-76.9426763,9
20637355,38.9887475,-76.9426763,9
29632551,38.9887475,-76.9426763,9
76932472,38.9887475,-76.9426763,22
82314824,38.9887475,-76.9426763,23
84266789,38.9887475,-76.9426763,23
63390836,38.987546,-76.942664,0
752505812,38.987546,-76.942664,1
672180551,38.987546,-76.942664,4
745085680,38.987546,-76.942664,6
6636522,38.987546,-76.942664,8
29787621,38.987546,-76.942664,9
48805193,38.987546,-76.942664,22
86020220,38.987546,-76.942664,23
63790973,38.9832676,-76.9426555,0
63790975,38.9832676,-76.9426555,0
72368663,38.9832676,-76.9426555,0
83195594,38.9928037,-76.9426555,0
746915399,38.9832676,-76.9426555,1
105545768,38.9832676,-76.9426555,2
129715336,38.9832676,-76.9426555,3
41284634,38.9832676,-76.9426555,7
27117909,38.9832676,-76.9426555,8
31246374,38.9928037,-76.9426555,9
127937530,38.9928037,-76.9426555,23
88885430,38.98806,-76.94264,0
64198927,38.9928092,-76.94261835,22
90973373,38.9909,-76.9426,0
107824415,38.9928,-76.9426,2
159340574,38.9909,-76.9426,3
32081758,38.9909,-76.9426,9
48809776,38.9909,-76.9426,9
48809898,38.9909,-76.9426,9
86020218,38.9928,-76.9426,22
129423581,38.9909,-76.9426,23
95934469,38.99088147,-76.94256793,0
171586937,38.99088147,-76.94256793,3
791337754,38.99088147,-76.94256793,4
718108431,38.99088147,-76.94256793,5
436694221,38.99088147,-76.94256793,8
87076577,38.99088147,-76.94256793,8
132027655,38.99088147,-76.94256793,9
48809579,38.97918447,-76.94256611,8
7871255,38.99098,-76.94251,7
20696155,38.99098,-76.94251,8
132723202,38.99098,-76.94251,9
97218548,38.9948,-76.9425,0
756294305,38.9813,-76.9425,1
757969287,38.9927,-76.9425,1
754724325,38.9948,-76.9425,1
110422398,38.9948,-76.9425,2
112475928,38.9948,-76.9425,2
719130402,38.9948,-76.9425,5
17131257,38.9797,-76.9425,22
18506908,38.9927,-76.9425,22
20391514,38.9948,-76.9425,22
24305586,38.9948,-76.9425,22
24927003,38.9948,-76.9425,22
71202333,38.9948,-76.9425,23
773859109,38.9948,-76.9425,23
747338645,38.9948,-76.9425,23
781915620,38.9948,-76.9425,23
745260942,38.97935002,-76.94245354,1
293769835,38.97974034,-76.94243963,0
746589758,38.97974034,-76.94243963,1
770622649,38.97974034,-76.94243963,1
771009017,38.97974034,-76.94243963,1
725206124,38.97974034,-76.94243963,5
6636141,38.97974034,-76.94243963,8
83620496,38.97974034,-76.94243963,9
825274940,38.97974034,-76.94243963,23
813083002,38.98251472,-76.94243118,0
767400581,38.98251472,-76.94243118,6
812748761,38.9797,-76.9424,0
737399056,38.9797,-76.9424,23
797347972,38.9829339,-76.9423629,0
212850918,38.9829339,-76.9423629,1
255934944,38.9829339,-76.9423629,1
113476639,38.9829339,-76.9423629,2
61293203,38.9829339,-76.9423629,3
776771937,38.9829339,-76.9423629,4
26403367,38.9829339,-76.9423629,22
6635241,38.9829339,-76.9423629,22
6636119,38.9829339,-76.9423629,22
6636120,38.9829339,-76.9423629,22
6636121,38.9829339,-76.9423629,22
731397623,38.9829339,-76.9423629,23
821023063,38.981448,-76.942322,4
777051846,38.98291363,-76.94232197,0
714482683,38.98291363,-76.94232197,0
266211538,38.98291363,-76.94232197,1
115526064,38.98291363,-76.94232197,2
6636122,38.98291363,-76.94232197,22
6636123,38.98291363,-76.94232197,22
728167504,38.9829,-76.9423,0
77062691,38.9829,-76.9423,3
78437600,38.9907,-76.9423,3
6636231,38.9834,-76.9423,8
774958994,38.9907,-76.9423,8
739391743,38.9829,-76.9423,23
752439525,38.9829,-76.9423,23
728636620,38.98335421,-76.94227345,0
115897525,38.98335421,-76.94227345,2
735918115,38.98335421,-76.94227345,8
738730401,38.9833645,-76.9422729,0
116287499,38.9833645,-76.9422729,2
98887127,38.9833645,-76.9422729,3
6636124,38.9833645,-76.9422729,22
734624613,38.9833645,-76.9422729,23
742122685,38.98293,-76.94225,0
48804716,38.98293,-76.94225,3
501236739,38.98293,-76.94225,8
6636125,38.98293,-76.94225,22
117346126,38.98336,-76.94223,2
780975332,38.98336,-76.94223,4
762610621,38.9822549,-76.9422054,0
757163438,38.9922718,-76.9422054,0
761650488,38.9922718,-76.9422054,0
765021346,38.9922718,-76.9422054,0
745937679,38.9922718,-76.9422054,0
229945628,38.9922718,-76.9422054,0
230759920,38.9922718,-76.9422054,0
252982077,38.9922718,-76.9422054,0
308946048,38.9922718,-76.9422054,0
368920187,38.9922718,-76.9422054,0
476563014,38.9922718,-76.9422054,0
513033848,38.9922718,-76.9422054,0
570444528,38.9922718,-76.9422054,0
593314434,38.9922718,-76.9422054,0
636100346,38.9922718,-76.9422054,0
710253351,38.9922718,-76.9422054,0
795296221,38.9922718,-76.9422054,0
796504485,38.9922718,-76.9422054,0
824468397,38.9922718,-76.9422054,0
808302097,38.9922718,-76.9422054,0
272208379,38.9922718,-76.9422054,1
293769846,38.9922718,-76.9422054,1
412140891,38.9922718,-76.9422054,1
491676194,38.9922718,-76.9422054,1
120682737,38.9922718,-76.9422054,2
125674561,38.9922718,-76.9422054,2
125837991,38.9922718,-76.9422054,2
126727222,38.9922718,-76.9422054,2
141541462,38.9822549,-76.9422054,3
188358819,38.9922718,-76.9422054,3
79625311,38.9922718,-76.9422054,3
85180726,38.9922718,-76.9422054,3
110009664,38.9822549,-76.9422054,7
559211731,38.9922718,-76.9422054,8
264770616,38.9922718,-76.9422054,8
333962626,38.9922718,-76.9422054,8
822471755,38.9922718,-76.9422054,8
822834536,38.9922718,-76.9422054,8
103389840,38.9822549,-76.9422054,9
144607475,38.9822549,-76.9422054,9
151747735,38.9822549,-76.9422054,9
61293218,38.9922718,-76.9422054,9
6636126,38.9922718,-76.9422054,22
6636127,38.9922718,-76.9422054,22
756180534,38.9922718,-76.9422054,23
750536357,38.9922718,-76.9422054,23
564355241,38.9922718,-76.9422054,23
239075273,38.9922718,-76.9422054,23
277725243,38.9922718,-76.9422054,23
814387138,38.9996,-76.9422,0
133839455,38.9822,-76.9422,2
770459652,38.9996,-76.9422,6
125362026,38.9996,-76.9422,9
6636128,38.9996,-76.9422,22
6636129,38.9996,-76.9422,22
6636130,38.9996,-76.9422,22
301075042,38.9822,-76.9422,23
371124170,38.9996,-76.9422,23
523187248,38.98222676,-76.94219373,1
134494232,38.98222676,-76.94219373,2
36361036,38.98222676,-76.94219373,3
6636131,38.98222676,-76.94219373,22
6636132,38.98222676,-76.94219373,22
135897153,38.99961149,-76.9421593,2
53952722,38.99961149,-76.9421593,2
36835281,38.99961149,-76.9421593,3
800649718,38.99823707,-76.94213631,4
7458636,38.99823707,-76.94213631,22
444861609,38.99823707,-76.94213631,23
7458637,38.97898582,-76.94213569,22
137319646,38.99224276,-76.94211535,0
61293126,38.99224276,-76.94211535,0
61293513,38.99224276,-76.94211535,0
61293240,38.99224276,-76.94211535,2
61293321,38.99224276,-76.94211535,2
61293349,38.99224276,-76.94211535,2
712612021,38.99224276,-76.94211535,8
741884088,38.99224276,-76.94211535,8
98414838,38.99224276,-76.94211535,9
7458638,38.99224276,-76.94211535,22
7987464,38.99224276,-76.94211535,22
8059304,38.99224276,-76.94211535,22
572083717,38.99224276,-76.94211535,23
619025600,38.99224276,-76.94211535,23
125988426,38.9982,-76.9421,0
525141967,38.9922,-76.9421,1
61293525,38.98,-76.9421,2
62915672,38.9922,-76.9421,2
66617788,38.9922,-76.9421,2
68515263,38.9922,-76.9421,2
68801141,38.9922,-76.9421,2
9452701,38.9822,-76.9421,3
61293161,38.9922,-76.9421,3
786171586,38.9981,-76.9421,4
735052855,38.9922,-76.9421,5
363123082,38.9922,-76.9421,7
125465610,38.9922,-76.9421,7
127889129,38.9982,-76.9421,7
738899119,38.9922,-76.9421,8
742122684,38.9981,-76.9421,8
53952804,38.9922,-76.9421,9
83516785,38.9922,-76.9421,9
6636581,38.9982,-76.9421,9
9295627,38.9922,-76.9421,22
26638375,38.9922,-76.9421,22
27229582,38.9922,-76.9421,22
680748224,38.9799,-76.9421,23
795890362,38.9811,-76.9421,23
803679843,38.9922,-76.9421,23
790824893,38.9922,-76.9421,23
14455329,38.9922,-76.9421,23
18375882,38.9922,-76.9421,23
18375883,38.9922,-76.9421,23
69626414,38.99226,-76.94209,2
75216070,38.99226,-76.94209,2
27886679,38.99226,-76.94209,22
27939615,38.99226,-76.94209,22
19057174,38.99226,-76.94209,23
19250638,38.99226,-76.94209,23
746992515,38.99901091,-76.94207072,8
61865636,38.98106045,-76.94206313,0
127889134,38.99336263,-76.94205592,7
756113088,38.99827,-76.94202,8
752967321,38.99827,-76.94202,8
27969157,38.97914474,-76.9420165,22
101641691,38.9819,-76.942,0
88315828,38.9923,-76.942,3
736451508,38.9923,-76.942,5
755703498,38.98113,-76.942,8
756639879,38.9923,-76.942,8
766124235,38.9923,-76.942,8
28618823,38.9923,-76.942,22
6636361,38.9923,-76.942,23
71753646,38.98193623,-76.94198293,0
715036528,38.98193623,-76.94198293,6
6636582,38.98193623,-76.94198293,9
14184766,38.984,-76.94196,0
16989011,38.984,-76.94196,0
76875582,38.984,-76.94196,2
76875588,38.984,-76.94196,2
510205111,38.984,-76.94196,3
697980380,38.984,-76.94196,3
219748602,38.984,-76.94196,3
48807744,38.984,-76.94196,9
29257145,38.984,-76.94196,22
76985066,38.98195,-76.94194,2
787579431,38.98195,-76.94194,8
128664988,38.98730442,-76.94193697,7
6636362,38.98730442,-76.94193697,23
484044630,38.99568578,-76.94193586,0
6636511,38.99568578,-76.94193586,0
770622644,38.99568578,-76.94193586,8
788485641,38.99568578,-76.94193586,8
30581130,38.99568578,-76.94193586,22
198007397,38.98686027,-76.94193197,8
582544692,38.98113,-76.94193,1
8140361,38.9852,-76.9419,0
583492968,38.9867,-76.9419,1
628373179,38.9881,-76.9419,1
819127005,38.9848,-76.9419,4
812748712,38.9867,-76.9419,4
144808788,38.9957,-76.9419,7
48807745,38.9848,-76.9419,9
48807764,38.9848,-76.9419,9
48807810,38.9869,-76.9419,9
48807824,38.9869,-76.9419,9
30875906,38.9811,-76.9419,22
9295628,38.98727,-76.9419,23
728472255,38.9868271,-76.9418903,0
729726610,38.9868271,-76.9418903,0
742615068,38.9868271,-76.9418903,0
53952838,38.9868271,-76.9418903,7
781407444,38.9868271,-76.9418903,8
9452702,38.9868271,-76.9418903,23
48807842,38.97886663,-76.94188407,9
549499946,38.98482956,-76.94186363,0
338974337,38.98482956,-76.94186363,8
31098390,38.98482956,-76.94186363,22
637649210,38.98518198,-76.94186231,1
825687941,38.98106022,-76.94185857,0
31398474,38.98106022,-76.94185857,22
6636512,38.9850991,-76.9418453,0
670110303,38.9832559,-76.9418453,1
235505587,38.9832559,-76.9418453,3
721734466,38.9850991,-76.9418453,5
357443473,38.9832559,-76.9418453,8
416870480,38.9847785,-76.9418453,8
435946126,38.9847785,-76.9418453,8
443091652,38.9847785,-76.9418453,8
526789558,38.9850991,-76.9418453,8
48807870,38.9847785,-76.9418453,9
48807887,38.9850991,-76.9418453,9
48807894,38.9850991,-76.9418453,9
33492781,38.9832559,-76.9418453,23
731862053,38.9832559,-76.9418453,23
77418944,38.98326826,-76.94183221,0
48807927,38.98326826,-76.94183221,9
749258649,38.98326826,-76.94183221,23
48803056,38.98391046,-76.94182618,0
48803141,38.98391046,-76.94182618,0
681880227,38.98391046,-76.94182618,1
77418943,38.98391046,-76.94182618,2
77677306,38.98391046,-76.94182618,2
201235135,38.98391046,-76.94182618,23
399827214,38.98391046,-76.94182618,23
577257007,38.98259834,-76.94181137,8
80087598,38.98327,-76.94181,0
735840431,38.98327,-76.94181,0
79103079,38.98327,-76.94181,2
721734470,38.98327,-76.94181,5
61293356,38.98327,-76.94181,7
412824357,38.98327,-76.94181,23
739853535,38.9833,-76.9418,0
232359876,38.9833,-76.9418,0
800571586,38.9847,-76.9418,0
795605266,38.9839,-76.9418,1
79187345,38.9789,-76.9418,2
244535145,38.9839,-76.9418,3
671037786,38.9839,-76.9418,8
738673903,38.9847,-76.9418,8
48807933,38.9833,-76.9418,9
726210123,38.9839,-76.9418,23
134936480,38.9839,-76.9418,23
80847886,38.9800886,-76.9417584,0
782284745,38.99137416,-76.9417402,1
791585026,38.9794,-76.9417,8
135482977,38.9794,-76.9417,23
796504488,38.9787673,-76.94169204,8
79147298,38.9810887,-76.9416801,0
79323159,38.97941519,-76.94166996,2
148272625,38.97941519,-76.94166996,23
818249936,38.9829149,-76.9416652,1
722031447,38.9829149,-76.9416652,5
148272626,38.9829149,-76.9416652,23
31398475,38.9791118,-76.9416368,22
61293558,38.9792698,-76.9416103,0
31533342,38.9792698,-76.9416103,22
78721557,38.97931,-76.9416,0
79557348,38.9881,-76.9416,2
722892210,38.9881,-76.9416,5
48807956,38.9881,-76.9416,9
48812483,38.9881,-76.9416,9
32990509,38.9881,-76.9416,22
153032039,38.97931,-76.9416,23
128489296,38.9800812,-76.9415769,0
33589638,38.9789711,-76.9415738,22
820010503,38.98814892,-76.94157099,1
793500205,38.98814892,-76.94157099,1
723699852,38.98814892,-76.94157099,5
48805372,38.98814892,-76.94157099,9
80847885,38.98003153,-76.9415591,2
148886750,38.98816,-76.94154,0
48808961,38.9882287,-76.9415301,0
627428286,38.9882287,-76.9415301,0
235505151,38.9882287,-76.9415301,0
106551854,38.9882287,-76.9415301,0
772525325,38.9882287,-76.9415301,1
781826216,38.9882287,-76.9415301,1
807169739,38.9882287,-76.9415301,1
353949767,38.9882287,-76.9415301,3
61293517,38.9882287,-76.9415301,7
821125974,38.9882287,-76.9415301,8
799913416,38.9882287,-76.9415301,8
774478581,38.9882287,-76.9415301,8
808987864,38.9882287,-76.9415301,8
783275212,38.9882287,-76.9415301,8
48805416,38.9882287,-76.9415301,9
105336552,38.9882287,-76.9415301,9
107213445,38.9882287,-76.9415301,9
112361388,38.9882287,-76.9415301,9
117346129,38.9882287,-76.9415301,9
33939779,38.9882287,-76.9415301,22
41656244,38.9882287,-76.9415301,22
100339769,38.9882287,-76.9415301,22
102703850,38.9882287,-76.9415301,22
110422402,38.9882287,-76.9415301,22
64198929,38.9882287,-76.9415301,23
66559612,38.9882287,-76.9415301,23
11967907,38.9882287,-76.9415301,23
598067749,38.9882287,-76.9415301,23
824722578,38.99257,-76.94153,1
820930191,38.99257,-76.94153,8
110751154,38.99257,-76.94153,22
758636231,38.99257,-76.94153,23
110196813,38.9787,-76.9415,0
80795757,38.9907,-76.9415,7
80795759,38.9927,-76.9415,7
119656924,38.9787,-76.9415,9
112475930,38.99274953,-76.94145322,22
814857402,38.989741,-76.9414401,8
122606164,38.989741,-76.9414401,9
820010504,38.989741,-76.9414401,23
153203272,38.9896323,-76.94142268,0
346865196,38.9896323,-76.94142268,0
802860470,38.9896323,-76.94142268,1
774821675,38.9896323,-76.94142268,1
359426749,38.9896323,-76.94142268,3
735498464,38.9896323,-76.94142268,5
82142951,38.9896323,-76.94142268,7
815531619,38.9896323,-76.94142268,8
808717624,38.9896323,-76.94142268,8
134577836,38.9896323,-76.94142268,8
127830112,38.9896323,-76.94142268,9
133366213,38.9896323,-76.94142268,9
116287498,38.9896323,-76.94142268,22
116730487,38.9896323,-76.94142268,22
100940738,38.9896323,-76.94142268,23
121766676,38.9896323,-76.94142268,23
82142953,38.98972,-76.94142,0
61293361,38.98972,-76.94142,8
134213405,38.98972,-76.94142,9
140001831,38.98972,-76.94142,9
84715507,38.98972,-76.94142,23
110009659,38.98158109,-76.94141923,0
61293081,38.98158109,-76.94141923,0
61293437,38.98158109,-76.94141923,0
78611898,38.98158109,-76.94141923,0
795605274,38.98158109,-76.94141923,1
406619703,38.98158109,-76.94141923,3
118490731,38.98158109,-76.94141923,22
6636099,38.98158109,-76.94141923,23
79103077,38.9813,-76.9414,0
79323158,38.9813,-76.9414,0
81166390,38.9813,-76.9414,0
53952788,38.9814,-76.9414,0
48803319,38.9816,-76.9414,0
148358486,38.9819,-76.9414,0
61293509,38.9819,-76.9414,0
201921208,38.9888,-76.9414,0
235505158,38.9888,-76.9414,0
235505168,38.9918,-76.9414,0
255383407,38.9955,-76.9414,0
413438643,38.9955,-76.9414,0
780214951,38.9813,-76.9414,1
820010507,38.98157,-76.9414,1
780732903,38.9816,-76.9414,1
780732904,38.9896,-76.9414,1
98136102,38.9955,-76.9414,1
82614327,38.98157,-76.9414,2
83781925,38.9816,-76.9414,2
444861611,38.9813,-76.9414,3
782284738,38.98157,-76.9414,3
797347979,38.9819,-76.9414,3
791337749,38.9896,-76.9414,3
772121449,38.98157,-76.9414,4
724442419,38.98157,-76.9414,5
725086014,38.9816,-76.9414,5
782284751,38.9813,-76.9414,6
793408314,38.9896,-76.9414,6
821023070,38.9896,-76.9414,6
782284743,38.9955,-76.9414,6
99977543,38.9813,-76.9414,7
16688980,38.9888,-76.9414,7
17739010,38.9955,-76.9414,7
25468268,38.9955,-76.9414,7
61293366,38.9813,-76.9414,8
61293530,38.9888,-76.9414,8
63731232,38.9888,-76.9414,8
64335881,38.9896,-76.9414,8
77132619,38.9896,-76.9414,8
78853614,38.9896,-76.9414,8
80087613,38.9896,-76.9414,8
80847884,38.9896,-76.9414,8
82314826,38.9909,-76.9414,8
87849842,38.9909,-76.9414,8
87919652,38.9909,-76.9414,8
48803466,38.9909,-76.9414,8
48803467,38.9955,-76.9414,8
48803527,38.9955,-76.9414,8
48803557,38.9955,-76.9414,8
48803571,38.9955,-76.9414,8
145157115,38.9816,-76.9414,9
61293195,38.9896,-76.9414,9
61293249,38.9909,-76.9414,9
68581379,38.9955,-76.9414,9
124134727,38.98157,-76.9414,22
124957600,38.9816,-76.9414,22
125740833,38.9816,-76.9414,22
127599078,38.9822,-76.9414,22
129228256,38.9822,-76.9414,22
129318450,38.9888,-76.9414,22
129516879,38.9896,-76.9414,22
132269414,38.9955,-76.9414,22
6636306,38.9813,-76.9414,23
6636639,38.98157,-76.9414,23
6636670,38.9896,-76.9414,23
9523199,38.9896,-76.9414,23
61293333,38.9955,-76.9414,23
48803582,38.99694,-76.94139,8
88315832,38.99694,-76.94139,9
450701233,38.98128969,-76.94138867,0
452380642,38.98128969,-76.94138867,0
809836019,38.98128969,-76.94138867,0
823464265,38.98128969,-76.94138867,0
709886248,38.98128969,-76.94138867,0
731092509,38.98128969,-76.94138867,0
761106176,38.98128969,-76.94138867,0
102559324,38.98128969,-76.94138867,1
79466623,38.98128969,-76.94138867,1
48808779,38.98128969,-76.94138867,1
83781929,38.98128969,-76.94138867,1
96922644,38.98128969,-76.94138867,2
96922647,38.98128969,-76.94138867,2
71917923,38.98128969,-76.94138867,2
72368665,38.98128969,-76.94138867,2
777370979,38.98128969,-76.94138867,3
808302100,38.98128969,-76.94138867,3
729726609,38.98128969,-76.94138867,3
772024146,38.98128969,-76.94138867,4
772197180,38.98128969,-76.94138867,4
772197181,38.98128969,-76.94138867,4
6635124,38.98128969,-76.94138867,7
48803585,38.98128969,-76.94138867,8
48803614,38.98128969,-76.94138867,8
48803646,38.98128969,-76.94138867,8
48803647,38.98128969,-76.94138867,8
48803685,38.98128969,-76.94138867,8
48811217,38.98128969,-76.94138867,8
91278985,38.98128969,-76.94138867,9
48809895,38.98128969,-76.94138867,9
133689010,38.98128969,-76.94138867,22
133751788,38.98128969,-76.94138867,22
134765039,38.98128969,-76.94138867,22
138499834,38.98128969,-76.94138867,22
48805061,38.98484,-76.94138,9
758636230,38.98219635,-76.94137805,0
804275912,38.98219635,-76.94137805,23
804275917,38.98219635,-76.94137805,23
100339773,38.99176158,-76.94137651,1
767771234,38.9887741,-76.94136176,0
772121451,38.9887741,-76.94136176,4
6635126,38.9887741,-76.94136176,7
6635127,38.9887741,-76.94136176,7
139411728,38.9887741,-76.94136176,9
83620489,38.9887741,-76.94136176,9
64501511,38.9887741,-76.94136176,9
48803221,38.9887741,-76.94136176,9
140924867,38.9887741,-76.94136176,22
722432727,38.9887741,-76.94136176,23
761190427,38.9887741,-76.94136176,23
48803225,38.98484417,-76.94135929,9
780732917,38.98484417,-76.94135929,23
207528535,38.98183509,-76.94134534,0
106551862,38.98183509,-76.94134534,1
48806878,38.98183509,-76.94134534,2
48812840,38.98183509,-76.94134534,8
140924873,38.98183509,-76.94134534,22
141541456,38.98183509,-76.94134534,22
368150803,38.98183509,-76.94134534,23
818249925,38.98001061,-76.94134508,6
232359875,38.98879,-76.94134,0
809836017,38.98879,-76.94134,4
820252004,38.98879,-76.94134,6
107761587,38.98183,-76.94133,1
128953938,38.98183,-76.94133,1
48810671,38.98127,-76.94133,2
87076579,38.98183,-76.94133,2
811427770,38.98183,-76.94133,4
48803227,38.98183,-76.94133,9
48803230,38.98183,-76.94133,9
143151218,38.98183,-76.94133,22
536741135,38.98127,-76.94133,23
777370989,38.98183,-76.94133,23
134452749,38.9818322,-76.9413051,1
144607476,38.9818322,-76.9413051,1
136432644,38.9818322,-76.9413051,2
734313750,38.9818322,-76.9413051,3
737542826,38.9818322,-76.9413051,3
742615067,38.9818322,-76.9413051,3
755778815,38.9818322,-76.9413051,3
48803231,38.9818322,-76.9413051,9
238500089,38.98,-76.9413,0
822471742,38.98,-76.9413,4
48803232,38.9818,-76.9413,9
144607472,38.99558,-76.94121,22
146712511,38.99558,-76.94121,22
778252346,38.99558,-76.94121,23
775871621,38.99558,-76.94121,23
64198926,38.9791,-76.9412,1
100940727,38.9983979,-76.9411872,8
146712512,38.98009139,-76.9411341,22
562522119,38.9815713,-76.941125,0
653747639,38.9815713,-76.941125,0
71040071,38.9815713,-76.941125,1
123107640,38.9815713,-76.941125,2
802320785,38.9815713,-76.941125,6
6636592,38.9815713,-76.941125,7
6636593,38.9815713,-76.941125,7
148064883,38.9815713,-76.941125,22
821295728,38.9815713,-76.941125,23
780975334,38.9815713,-76.941125,23
762881476,38.9801,-76.9411,3
772905647,38.98008599,-76.94109711,0
777370977,38.98008599,-76.94109711,23
820674512,38.98008599,-76.94109711,23
772197183,38.979,-76.941,23
48803234,38.99093,-76.94096,9
816431542,38.9882024,-76.9409449,0
11280137,38.99717592,-76.94094246,2
16243216,38.99717592,-76.94094246,2
6636594,38.99717592,-76.94094246,7
133689013,38.99717592,-76.94094246,8
150409740,38.99717592,-76.94094246,22
79667386,38.98414079,-76.94091615,0
109610972,38.98414079,-76.94091615,0
71718917,38.98414079,-76.94091615,1
16536744,38.98414079,-76.94091615,2
141117237,38.98414079,-76.94091615,8
153377521,38.98414079,-76.94091615,22
772525324,38.98414079,-76.94091615,23
17577755,38.98814218,-76.94090795,2
142946975,38.9841,-76.9409,0
132269412,38.9895,-76.9409,1
102559336,38.9972,-76.9409,1
102847206,38.9972,-76.9409,1
21856895,38.9841,-76.9409,2
735249662,38.9817,-76.9409,3
820423556,38.9895,-76.9409,6
88003124,38.9789,-76.9409,8
97271559,38.9895,-76.9409,8
153732335,38.9841,-76.9409,22
793500210,38.9789,-76.9409,23
820252005,38.98415,-76.94087,23
192386321,38.98171011,-76.94086115,0
61293510,38.98171011,-76.94086115,0
64501510,38.98251898,-76.94083223,0
102920474,38.98251898,-76.94083223,1
769702038,38.98251898,-76.94083223,3
729431505,38.98251898,-76.94083223,5
61293382,38.98251898,-76.94083223,8
162392495,38.98251898,-76.94083223,22
64537439,38.98104601,-76.94082575,0
78853610,38.98104601,-76.94082575,0
104223432,38.98104601,-76.94082575,1
24524634,38.98104601,-76.94082575,2
770622648,38.98104601,-76.94082575,3
778252348,38.98104601,-76.94082575,23
778252350,38.98104601,-76.94082575,23
79103080,38.9849416,-76.9408099,0
77481016,38.9849416,-76.9408099,8
165829788,38.9849416,-76.9408099,22
79625320,38.9825,-76.9408,0
78517364,38.9849,-76.9408,0
106551852,38.9825,-76.9408,1
107870605,38.9917,-76.9408,1
25722551,38.9853,-76.9408,2
767601680,38.9825,-76.9408,3
6636595,38.9853,-76.9408,7
79147295,38.9825,-76.9408,8
85012676,38.9826,-76.9408,8
88885429,38.9849,-76.9408,8
16045085,38.9853,-76.9408,8
48803240,38.9825,-76.9408,9
48803241,38.9849,-76.9408,9
185536665,38.9784,-76.9408,22
188358821,38.9825,-76.9408,22
53952718,38.9853,-76.9408,22
61293165,38.9853,-76.9408,22
61293291,38.994,-76.9408,22
779534041,38.9789,-76.9408,23
784258138,38.981,-76.9408,23
18876743,38.9920108,-76.9407874,8
61293315,38.97844283,-76.94077161,22
61293375,38.9786936,-76.9407716,22
6636596,38.98492972,-76.94077086,7
6636597,38.98492972,-76.94077086,7
6635224,38.98492972,-76.94077086,8
48803242,38.98492972,-76.94077086,9
148886745,38.98248,-76.94077,1
160331237,38.98248,-76.94077,1
117872157,38.99388967,-76.9407609,0
61293142,38.98499,-76.94076,1
6636598,38.98499,-76.94076,7
6636334,38.98499,-76.94076,8
8387197,38.98499,-76.94076,8
780732914,38.98499,-76.94076,23
121400574,38.9820288,-76.9407424,0
61293416,38.9820288,-76.9407424,1
803149703,38.9820288,-76.9407424,4
6636599,38.9820288,-76.9407424,7
807169741,38.9820288,-76.9407424,23
148574603,38.98203889,-76.94073362,0
61293485,38.98203889,-76.94073362,1
63854434,38.98203889,-76.94073362,1
76498969,38.98205,-76.94071,1
32141211,38.98205,-76.94071,2
239924617,38.98205,-76.94071,3
8387198,38.98205,-76.94071,8
48803252,38.98205,-76.94071,9
83828549,38.9785,-76.9407,0
84788083,38.9891,-76.9407,0
48811494,38.9891,-76.9407,0
53952774,38.9901,-76.9407,0
85648258,38.9901,-76.9407,1
6635125,38.9901,-76.9407,2
725970249,38.9901,-76.9407,5
6636600,38.9901,-76.9407,7
113698930,38.9891,-76.9407,8
825274915,38.9914,-76.9407,23
90075157,38.99014708,-76.94069849,0
633529151,38.99014708,-76.94069849,0
811765568,38.99014708,-76.94069849,0
90037388,38.99014708,-76.94069849,1
763966521,38.99014708,-76.94069849,3
728636619,38.99014708,-76.94069849,5
6636601,38.99014708,-76.94069849,7
61293389,38.99014708,-76.94069849,22
797509130,38.99014708,-76.94069849,23
741632065,38.99138659,-76.9406913,23
707560920,38.9870499,-76.9406748,0
132269413,38.9870499,-76.9406748,8
143054255,38.9870499,-76.9406748,8
145969741,38.9870499,-76.9406748,8
48803254,38.9870499,-76.9406748,9
499346613,38.9870499,-76.9406748,23
761190428,38.98906148,-76.94066377,0
150919912,38.98906148,-76.94066377,8
100121307,38.98708139,-76.94064324,1
61293399,38.98708139,-76.94064324,22
767194816,38.9786,-76.94063,0
48803257,38.9786,-76.94063,9
331288838,38.98795006,-76.94062621,0
